Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'dino_model': 'vit_small_patch16_dinov3', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'imagenet', 'seed': 17, 'backbone_tag': 'dino_s16', 'run_name': 'dino_s16_2000C_5pct_seed17', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading DINOv3 backbone (vit_small_patch16_dinov3)...
DINOv3 image feature dim: 384
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 202: 4.0341
Client 1709: 3.4498
Client 419: 3.7941
Client 1540: 3.2960
Client 1086: 3.5743
Client 958: 3.3451
Client 426: 3.6365
Client 900: 3.7850
Client 892: 3.0337
Client 748: 3.7876
Client 1664: 3.2933
Client 894: 3.6688
Client 1264: 3.4873
Client 107: 3.8956
Client 407: 4.0130
Client 1967: 2.8676
Client 249: 3.6982
Client 510: 4.0128
Client 11: 4.1907
Client 530: 3.5741
Client 104: 3.2402
Client 1820: 3.6141
Client 535: 3.7325
Client 1778: 3.8610
Client 1458: 3.4157
Client 740: 3.8293
Client 1698: 3.5649
Client 877: 3.8867
Client 791: 3.7968
Client 1446: 3.7462
Client 93: 3.5906
Client 1094: 2.5067
Client 1146: 3.7763
Client 1067: 3.5895
Client 1942: 4.1076
Client 1568: 2.5429
Client 31: 3.1209
Client 48: 3.6942
Client 1287: 3.8419
Client 1108: 3.3427
Client 1549: 3.8371
Client 663: 3.4238
Client 1434: 3.9513
Client 1212: 3.6179
Client 658: 3.0565
Client 1661: 3.7307
Client 1603: 4.3303
Client 1364: 3.4778
Client 1812: 3.5924
Client 353: 3.6546
Client 1610: 3.9128
Client 733: 3.3056
Client 1199: 4.0656
Client 1246: 3.4131
Client 1352: 3.6017
Client 649: 3.4133
Client 1226: 3.4476
Client 488: 3.4028
Client 1691: 3.8401
Client 544: 3.0362
Client 1170: 3.7513
Client 906: 3.2702
Client 1890: 3.7049
Client 914: 3.0316
Client 226: 3.5962
Client 262: 3.4951
Client 1839: 3.2618
Client 281: 3.2525
Client 929: 3.5637
Client 1039: 3.3790
Client 313: 3.4117
Client 1471: 3.6316
Client 911: 3.5738
Client 1879: 3.4306
Client 1201: 3.6210
Client 14: 3.4998
Client 1821: 3.3175
Client 15: 3.3569
Client 354: 4.0321
Client 783: 3.8694
Client 769: 3.6575
Client 1346: 3.2292
Client 1432: 3.7029
Client 816: 4.0230
Client 203: 3.4848
Client 573: 3.9240
Client 392: 3.3888
Client 414: 4.2177
Client 288: 3.9780
Round avg loss: 3.5901 (Best: 3.5901)

--- Round 10/20 ---
Client 1459: 4.1514
Client 37: 3.0364
Client 1242: 3.2973
Client 1923: 3.8355
Client 1950: 3.6434
Client 958: 3.1713
Client 669: 3.9938
Client 307: 3.6162
Client 974: 3.3076
Client 452: 3.2382
Client 1970: 3.4838
Client 864: 3.4828
Client 1433: 3.7735
Client 740: 3.5800
Client 535: 3.5210
Client 1455: 4.0036
Client 1492: 3.2758
Client 1834: 3.7561
Client 915: 4.5049
Client 961: 3.4202
Client 183: 3.6153
Client 352: 3.3064
Client 215: 3.7590
Client 507: 3.7836
Client 1020: 4.2395
Client 510: 3.7778
Client 637: 3.7190
Client 209: 3.6396
Client 531: 3.2045
Client 1059: 3.3668
Client 1481: 3.5376
Client 1189: 3.5057
Client 527: 3.6896
Client 661: 3.8378
Client 923: 3.9244
Client 534: 3.2168
Client 1041: 3.3113
Client 800: 4.0331
Client 16: 2.9420
Client 927: 3.3276
Client 1646: 4.1664
Client 1839: 3.0480
Client 548: 3.3699
Client 1533: 3.5431
Client 331: 3.4886
Client 1954: 3.4076
Client 1053: 3.1667
Client 434: 3.4653
Client 436: 3.4307
Client 213: 3.4849
Client 66: 3.8893
Client 732: 3.8902
Client 232: 3.4613
Client 1463: 3.9727
Client 82: 3.8513
Client 385: 3.3678
Client 725: 3.6220
Client 1568: 2.4192
Client 668: 3.6843
Client 465: 3.9861
Client 429: 3.8589
Client 1036: 3.4376
Client 358: 3.7507
Client 333: 3.7910
Client 1730: 3.7625
Client 1903: 3.7189
Client 1179: 3.6070
Client 1266: 3.6003
Client 19: 3.2840
Client 1000: 3.7048
Client 1890: 3.4772
Client 1745: 4.1052
Client 1458: 3.1657
Client 1564: 3.1624
Client 1670: 3.5646
Client 1338: 3.3095
Client 941: 3.9893
Client 841: 4.1315
Client 849: 3.3075
Client 686: 3.5633
Client 1064: 3.6183
Client 1108: 3.1116
Client 953: 3.9488
Client 1190: 3.0856
Client 1814: 3.5344
Client 1726: 3.8888
Client 116: 3.7366
Client 54: 3.5700
Client 182: 3.6251
Client 130: 3.7890
Client 1279: 3.9750
Client 343: 3.4046
Client 581: 3.7958
Client 1567: 3.5628
Client 1187: 3.2270
Client 1656: 3.3066
Client 783: 3.6231
Client 69: 3.4249
Client 318: 3.1931
Client 1687: 3.9344
Round avg loss: 3.5819 (Best: 3.5819)

--- Round 11/20 ---
Client 586: 3.5509
Client 382: 3.3217
Client 1654: 3.4908
Client 683: 3.4595
Client 1710: 3.8124
Client 1522: 3.3522
Client 335: 3.2800
Client 1871: 3.7144
Client 1496: 3.8256
Client 1754: 3.8576
Client 697: 3.8225
Client 1903: 3.4895
Client 1994: 3.7041
Client 654: 3.8903
Client 1001: 3.8934
Client 478: 3.2392
Client 1154: 3.8633
Client 939: 3.8122
Client 1970: 3.2940
Client 1695: 3.7585
Client 600: 3.6981
Client 1329: 3.5561
Client 1507: 3.7355
Client 1280: 3.5409
Client 1446: 3.5274
Client 849: 3.0856
Client 442: 3.4093
Client 345: 3.6505
Client 1160: 3.7730
Client 1227: 3.7559
Client 875: 3.7339
Client 1863: 3.7173
Client 1803: 3.5112
Client 1916: 3.6454
Client 634: 3.5582
Client 951: 4.2246
Client 1114: 3.6490
Client 635: 2.5703
Client 1295: 4.4648
Client 127: 3.4848
Client 1445: 3.7977
Client 1574: 3.6678
Client 1612: 3.2105
Client 1082: 3.6323
Client 1531: 3.2290
Client 676: 3.3651
Client 272: 3.8757
Client 1980: 3.9647
Client 1977: 3.8234
Client 669: 3.7648
Client 76: 3.3591
Client 9: 3.6372
Client 1498: 3.2817
Client 1973: 3.9123
Client 622: 3.9272
Client 1610: 3.6892
Client 205: 3.6168
Client 173: 3.6011
Client 742: 3.6323
Client 1200: 3.4518
Client 233: 4.4181
Client 1024: 3.5836
Client 432: 3.6785
Client 1883: 3.7676
Client 178: 3.6343
Client 1663: 3.3815
Client 1546: 3.5840
Client 757: 3.6680
Client 321: 3.1296
Client 1011: 4.0896
Client 1730: 3.5546
Client 1225: 3.7355
Client 973: 3.7645
Client 650: 3.5582
Client 1899: 3.6276
Client 276: 3.4851
Client 1668: 3.5778
Client 903: 3.6562
Client 1731: 3.9198
Client 972: 3.1055
Client 1967: 2.8029
Client 445: 3.7012
Client 1244: 3.0478
Client 463: 3.5803
Client 1641: 3.5010
Client 1880: 3.6618
Client 857: 4.0184
Client 60: 3.6350
Client 1609: 3.8355
Client 488: 3.1877
Client 1658: 3.4136
Client 1132: 4.0930
Client 1848: 3.7903
Client 1687: 3.6965
Client 395: 3.7774
Client 1074: 3.4134
Client 1314: 3.8482
Client 151: 3.4621
Client 845: 3.9022
Client 1191: 3.9087
Round avg loss: 3.6236 (Best: 3.5819)

--- Round 12/20 ---
Client 508: 3.2904
Client 968: 3.4363
Client 560: 3.3446
Client 1210: 3.4291
Client 598: 3.8192
Client 1089: 3.7630
Client 356: 3.5434
Client 702: 3.6259
Client 920: 3.2884
Client 288: 3.7894
Client 1344: 3.4545
Client 657: 3.5601
Client 1974: 3.5127
Client 1597: 3.3728
Client 542: 3.8591
Client 565: 3.6822
Client 131: 3.4413
Client 1977: 3.5748
Client 1475: 3.5978
Client 1717: 4.0238
Client 971: 3.4318
Client 540: 3.8667
Client 1856: 3.4566
Client 926: 3.6755
Client 793: 3.7215
Client 1635: 3.9712
Client 1387: 3.3603
Client 18: 4.0512
Client 1068: 3.5489
Client 1576: 3.6251
Client 331: 3.2419
Client 832: 3.1821
Client 1382: 2.9736
Client 688: 3.1762
Client 433: 3.6095
Client 1329: 3.4349
Client 1524: 3.3753
Client 117: 3.5273
Client 990: 3.7916
Client 581: 3.5673
Client 249: 3.4850
Client 1256: 3.8030
Client 1657: 3.4867
Client 1298: 3.8628
Client 1306: 3.7126
Client 740: 3.3919
Client 528: 3.6403
Client 1046: 3.6531
Client 747: 3.5822
Client 1439: 3.8393
Client 618: 3.8415
Client 1422: 3.4391
Client 466: 3.1892
Client 66: 3.6398
Client 506: 2.8952
Client 51: 3.2809
Client 1017: 3.3513
Client 144: 3.7791
Client 1540: 3.2193
Client 877: 3.6567
Client 1684: 3.6679
Client 806: 3.8369
Client 1328: 3.9003
Client 1934: 3.1920
Client 1489: 4.5192
Client 710: 3.7684
Client 1765: 3.5300
Client 1709: 3.2768
Client 1257: 3.6065
Client 1667: 3.9480
Client 451: 3.9177
Client 1542: 3.4872
Client 1971: 3.6804
Client 1863: 3.5099
Client 1844: 3.3346
Client 1236: 3.6038
Client 1319: 4.0235
Client 1804: 3.2727
Client 559: 4.2064
Client 1882: 4.0931
Client 1037: 3.6025
Client 585: 3.7973
Client 1165: 3.4729
Client 1908: 3.9022
Client 1091: 3.3939
Client 122: 2.8905
Client 10: 4.0561
Client 526: 3.9549
Client 1947: 3.5351
Client 1293: 3.8049
Client 1659: 3.6552
Client 751: 3.5476
Client 24: 3.1418
Client 1437: 3.5912
Client 1192: 3.5119
Client 1501: 4.0835
Client 456: 3.9883
Client 1132: 3.8353
Client 1681: 3.2534
Client 271: 3.8091
Round avg loss: 3.5995 (Best: 3.5819)

--- Round 13/20 ---
Client 1380: 3.7868
Client 914: 2.8191
Client 75: 3.2001
Client 1888: 3.4267
Client 1724: 3.1411
Client 644: 3.8498
Client 1655: 2.9447
Client 183: 3.3918
Client 1258: 3.5590
Client 1574: 3.4597
Client 1217: 3.9800
Client 752: 3.0465
Client 69: 3.1923
Client 408: 3.3161
Client 612: 3.4365
Client 1050: 3.6879
Client 1633: 3.3389
Client 1873: 3.2600
Client 526: 3.7426
Client 1150: 3.9539
Client 1503: 3.7155
Client 433: 3.3775
Client 1049: 3.5844
Client 17: 3.0721
Client 758: 3.5906
Client 864: 3.2964
Client 195: 3.4872
Client 539: 3.1773
Client 1972: 3.5391
Client 1520: 3.5627
Client 1809: 3.0858
Client 1368: 4.3239
Client 1480: 3.9756
Client 1870: 3.3301
Client 1175: 3.0816
Client 573: 3.7040
Client 1301: 3.6853
Client 1915: 4.1824
Client 1130: 3.6298
Client 1032: 3.6983
Client 1090: 3.4889
Client 783: 3.4213
Client 1108: 2.8894
Client 1188: 3.9822
Client 445: 3.4346
Client 1260: 3.8360
Client 317: 4.2034
Client 613: 3.9033
Client 112: 3.1007
Client 1166: 3.6595
Client 1412: 3.6475
Client 1880: 3.4069
Client 341: 4.1185
Client 935: 3.5796
Client 1770: 3.5715
Client 1328: 3.6671
Client 1760: 3.7338
Client 627: 4.3224
Client 229: 4.0159
Client 1832: 3.8112
Client 337: 3.3203
Client 188: 3.2405
Client 106: 3.3483
Client 415: 4.1461
Client 414: 3.9952
Client 1627: 4.0354
Client 477: 3.4063
Client 1067: 3.3391
Client 1858: 3.4637
Client 584: 3.3204
Client 1008: 4.0581
Client 1951: 3.1006
Client 0: 3.2301
Client 137: 3.7467
Client 1905: 3.7676
Client 883: 3.5931
Client 1103: 3.4157
Client 925: 3.6799
Client 1192: 3.3017
Client 1463: 3.7574
Client 1436: 3.8569
Client 1398: 3.7395
Client 339: 3.4032
Client 207: 3.8574
Client 1547: 3.5957
Client 678: 3.1542
Client 1007: 3.7248
Client 804: 3.6414
Client 1421: 3.7235
Client 1087: 3.8075
Client 9: 3.3990
Client 1060: 3.6748
Client 837: 3.2468
Client 934: 3.8132
Client 403: 3.3660
Client 1255: 3.5262
Client 1898: 4.1590
Client 1644: 3.4197
Client 60: 3.3943
Client 237: 3.9478
Round avg loss: 3.5714 (Best: 3.5714)

--- Round 14/20 ---
Client 51: 3.0874
Client 551: 3.6083
Client 665: 4.1874
Client 1255: 3.3434
Client 1673: 3.2276
Client 1600: 3.6725
Client 395: 3.5422
Client 371: 3.3857
Client 1397: 3.2006
Client 1803: 3.2425
Client 1613: 2.9252
Client 1176: 3.9209
Client 1219: 3.6614
Client 407: 3.8558
Client 791: 3.5566
Client 1459: 3.9428
Client 1525: 3.5584
Client 244: 4.1090
Client 1702: 3.4345
Client 548: 3.1453
Client 1719: 3.9162
Client 1770: 3.3848
Client 1361: 4.0923
Client 440: 3.5103
Client 414: 3.7997
Client 528: 3.4363
Client 1962: 3.4420
Client 279: 3.8891
Client 741: 3.4374
Client 1093: 3.8815
Client 1978: 3.7317
Client 1900: 3.8917
Client 1363: 3.4643
Client 296: 3.6381
Client 1880: 3.2932
Client 1051: 3.5927
Client 626: 3.8920
Client 1829: 3.4050
Client 174: 3.5216
Client 178: 3.3534
Client 1284: 4.2655
Client 991: 3.8622
Client 1844: 3.0748
Client 614: 3.6513
Client 1288: 3.6087
Client 1127: 3.9288
Client 832: 3.0040
Client 1929: 3.7728
Client 860: 3.7470
Client 1918: 2.8919
Client 1937: 3.8106
Client 680: 3.7963
Client 1201: 3.3888
Client 413: 3.5671
Client 1837: 3.9995
Client 1439: 3.5726
Client 1931: 4.0238
Client 508: 3.0346
Client 494: 3.4460
Client 611: 3.4279
Client 557: 4.1002
Client 1953: 3.3748
Client 792: 3.3571
Client 1921: 3.7101
Client 1986: 3.7103
Client 608: 3.1057
Client 340: 3.9959
Client 396: 4.0044
Client 1236: 3.4248
Client 822: 3.4669
Client 1304: 3.5092
Client 1111: 3.8437
Client 694: 3.0046
Client 456: 3.7634
Client 546: 3.6871
Client 1585: 3.7092
Client 35: 3.8362
Client 399: 3.8469
Client 698: 3.4605
Client 1081: 3.6571
Client 1597: 3.1963
Client 732: 3.6858
Client 1386: 3.8430
Client 1809: 2.8851
Client 1768: 3.6716
Client 1997: 2.5010
Client 603: 3.6986
Client 952: 4.0109
Client 760: 3.5987
Client 818: 3.6806
Client 1080: 2.9763
Client 828: 3.4394
Client 561: 3.4429
Client 1285: 3.9214
Client 330: 3.7398
Client 447: 3.1624
Client 79: 3.7100
Client 1265: 3.8243
Client 543: 3.4443
Client 1168: 3.7720
Round avg loss: 3.5783 (Best: 3.5714)

--- Round 15/20 ---
Client 1164: 3.9790
Client 833: 3.2477
Client 704: 3.6544
Client 484: 4.1799
Client 333: 3.5857
Client 668: 3.5023
Client 1128: 3.6901
Client 1627: 3.8114
Client 1968: 3.6773
Client 987: 3.5423
Client 1931: 3.8235
Client 102: 3.3154
Client 504: 3.4012
Client 354: 3.7931
Client 395: 3.3708
Client 1936: 3.8760
Client 1398: 3.5133
Client 440: 3.2714
Client 1760: 3.5195
Client 196: 3.3953
Client 251: 2.8018
Client 1782: 3.2732
Client 1056: 3.1645
Client 864: 3.1005
Client 643: 3.8122
Client 1466: 3.3604
Client 1973: 3.6734
Client 1396: 3.7885
Client 1938: 3.5218
Client 125: 3.5547
Client 502: 3.6529
Client 261: 3.4867
Client 1962: 3.2107
Client 1046: 3.4243
Client 295: 3.7551
Client 708: 3.5277
Client 513: 3.7797
Client 45: 3.3417
Client 1921: 3.4710
Client 447: 2.9737
Client 705: 3.3642
Client 1784: 4.4477
Client 1954: 3.1579
Client 850: 3.7527
Client 1184: 3.4165
Client 1446: 3.3413
Client 1290: 3.6089
Client 189: 3.9702
Client 1883: 3.5566
Client 1582: 3.7603
Client 1501: 3.8526
Client 523: 3.6426
Client 663: 3.1803
Client 161: 3.2961
Client 861: 3.1167
Client 1714: 3.4761
Client 717: 3.8069
Client 760: 3.3456
Client 488: 3.0676
Client 436: 3.2226
Client 659: 4.0970
Client 299: 3.6288
Client 1440: 3.9705
Client 974: 3.1002
Client 883: 3.3720
Client 70: 3.6256
Client 113: 3.7276
Client 345: 3.4098
Client 1665: 3.7419
Client 863: 2.9462
Client 1361: 3.8426
Client 109: 3.3882
Client 1877: 3.4390
Client 120: 3.7392
Client 1177: 3.2158
Client 135: 3.8873
Client 699: 3.4055
Client 1079: 3.5940
Client 1633: 3.1081
Client 846: 3.6509
Client 1433: 3.5541
Client 346: 3.1595
Client 1185: 3.7285
Client 1846: 2.6189
Client 1233: 3.1960
Client 1990: 3.3881
Client 755: 3.1342
Client 726: 3.4411
Client 570: 3.7301
Client 1949: 3.5381
Client 68: 2.9122
Client 52: 3.7175
Client 890: 3.7282
Client 1006: 3.3726
Client 1044: 3.6982
Client 1327: 3.5639
Client 356: 3.3292
Client 49: 3.3490
Client 1909: 3.8290
Client 1864: 3.9371
Round avg loss: 3.5102 (Best: 3.5102)

--- Round 16/20 ---
Client 1872: 3.7278
Client 1392: 3.3739
Client 664: 3.9080
Client 461: 3.3285
Client 273: 4.0898
Client 1254: 3.8038
Client 161: 3.0351
Client 351: 3.0260
Client 1292: 3.9842
Client 1031: 3.6300
Client 1557: 3.1782
Client 126: 3.8311
Client 879: 3.7873
Client 966: 3.1575
Client 1606: 3.4494
Client 1241: 3.8083
Client 507: 3.5457
Client 107: 3.6874
Client 672: 3.6462
Client 150: 3.6149
Client 464: 3.8747
Client 51: 2.8340
Client 44: 3.4192
Client 1280: 3.3560
Client 14: 3.2898
Client 1860: 3.7945
Client 1817: 3.4529
Client 1200: 3.2431
Client 292: 3.4635
Client 1181: 3.4415
Client 184: 3.5167
Client 703: 3.3484
Client 1327: 3.2844
Client 420: 3.8808
Client 671: 4.1599
Client 1699: 3.4017
Client 1105: 3.4372
Client 1511: 3.6377
Client 62: 3.4762
Client 1978: 3.4617
Client 120: 3.5039
Client 1944: 4.0565
Client 982: 3.7428
Client 1230: 3.3169
Client 1953: 3.1794
Client 263: 3.3260
Client 357: 3.3299
Client 1743: 3.7494
Client 294: 3.1492
Client 1748: 3.0495
Client 1579: 3.4633
Client 866: 3.2984
Client 1543: 4.1106
Client 136: 3.4238
Client 1051: 3.3690
Client 113: 3.4995
Client 1491: 3.8275
Client 1404: 3.4764
Client 688: 2.9755
Client 1651: 3.5965
Client 467: 3.5559
Client 1691: 3.5874
Client 666: 3.3953
Client 409: 3.5909
Client 571: 3.5832
Client 1791: 3.7636
Client 1171: 3.1128
Client 1001: 3.6751
Client 1539: 3.2416
Client 1298: 3.6638
Client 1656: 3.1165
Client 1146: 3.5535
Client 1356: 3.6762
Client 1336: 4.0263
Client 390: 3.2292
Client 1124: 3.0214
Client 1454: 3.7134
Client 435: 3.7342
Client 505: 3.9225
Client 923: 3.6703
Client 277: 2.9486
Client 274: 3.5864
Client 871: 4.2085
Client 934: 3.5817
Client 1014: 3.2034
Client 830: 3.0976
Client 205: 3.3991
Client 1390: 3.4207
Client 1421: 3.4471
Client 1595: 4.0272
Client 204: 3.7130
Client 1302: 3.4760
Client 815: 3.5631
Client 350: 3.7054
Client 1467: 3.2161
Client 1338: 3.1083
Client 1258: 3.3383
Client 1576: 3.3981
Client 555: 3.6812
Client 597: 3.9131
Round avg loss: 3.5170 (Best: 3.5102)

--- Round 17/20 ---
Client 247: 3.8945
Client 1385: 3.9805
Client 118: 3.4343
Client 407: 3.7065
Client 1425: 4.0732
Client 323: 3.6213
Client 1877: 3.1812
Client 1057: 3.2319
Client 37: 2.8569
Client 1758: 3.3372
Client 839: 2.7010
Client 325: 3.7525
Client 1623: 3.6734
Client 374: 3.4578
Client 1749: 4.2497
Client 283: 3.4416
Client 1573: 3.9818
Client 1639: 3.1664
Client 324: 3.5524
Client 762: 3.3820
Client 720: 3.6673
Client 1590: 3.3595
Client 114: 3.8941
Client 628: 3.4283
Client 792: 3.1093
Client 1282: 4.0396
Client 1524: 3.1840
Client 1875: 4.1294
Client 535: 3.2766
Client 64: 3.6796
Client 1991: 3.3548
Client 1304: 3.2964
Client 534: 3.0284
Client 1177: 3.1251
Client 1008: 3.8190
Client 616: 3.6104
Client 1116: 4.0599
Client 370: 3.6432
Client 1066: 3.6070
Client 1450: 3.8774
Client 1460: 3.4405
Client 504: 3.1085
Client 1041: 3.1154
Client 163: 3.9971
Client 1653: 3.2421
Client 75: 2.9737
Client 1189: 3.2388
Client 1182: 3.8194
Client 1959: 3.0781
Client 1065: 3.8504
Client 1719: 3.7206
Client 574: 3.4409
Client 1820: 3.4098
Client 1921: 3.2842
Client 1929: 3.5463
Client 734: 4.0144
Client 1337: 3.6989
Client 1019: 4.0841
Client 865: 3.5884
Client 846: 3.4462
Client 368: 4.0519
Client 501: 3.5942
Client 1645: 3.6467
Client 1016: 3.2479
Client 1790: 3.3392
Client 1555: 3.2809
Client 88: 3.7449
Client 981: 3.7922
Client 540: 3.6937
Client 107: 3.5006
Client 169: 3.6147
Client 588: 3.9657
Client 1136: 3.5031
Client 768: 3.3146
Client 362: 3.5039
Client 1947: 3.3671
Client 1819: 3.1317
Client 1333: 3.7076
Client 627: 4.0872
Client 122: 2.7051
Client 231: 3.2121
Client 1858: 3.2273
Client 1872: 3.4989
Client 1092: 3.4254
Client 942: 3.8304
Client 1762: 3.7759
Client 426: 3.4619
Client 1486: 3.9234
Client 189: 3.7316
Client 1074: 3.1670
Client 1075: 3.5881
Client 893: 3.3975
Client 1919: 2.7125
Client 531: 2.9756
Client 645: 3.5643
Client 31: 2.9276
Client 742: 3.4203
Client 721: 3.3825
Client 1764: 3.8740
Client 1005: 3.3033
Round avg loss: 3.5116 (Best: 3.5102)

--- Round 18/20 ---
Client 1323: 3.0357
Client 1110: 3.4724
Client 1587: 4.1377
Client 1439: 3.3856
Client 4: 3.4430
Client 1655: 2.7524
Client 1761: 3.4115
Client 631: 3.5043
Client 876: 3.5681
Client 787: 3.2608
Client 1251: 3.5800
Client 1658: 3.1720
Client 611: 3.1983
Client 254: 3.5640
Client 324: 3.3706
Client 515: 3.7230
Client 1527: 3.7613
Client 1884: 3.3620
Client 1036: 3.2184
Client 454: 3.6208
Client 465: 3.7304
Client 777: 4.0102
Client 1035: 3.7405
Client 650: 3.4467
Client 259: 3.5760
Client 302: 3.5222
Client 651: 3.7399
Client 1851: 4.0323
Client 1794: 3.2447
Client 171: 3.5936
Client 1925: 3.5999
Client 1948: 3.6027
Client 172: 3.4399
Client 693: 3.6053
Client 338: 3.7917
Client 1356: 3.4785
Client 309: 3.3839
Client 696: 3.5102
Client 1073: 3.5616
Client 599: 3.0758
Client 864: 2.9380
Client 1226: 3.2499
Client 1397: 3.0072
Client 1907: 3.8281
Client 411: 2.9669
Client 1299: 3.4080
Client 426: 3.2712
Client 783: 3.2724
Client 1263: 3.8466
Client 1568: 2.3317
Client 1388: 3.6584
Client 200: 3.5681
Client 1724: 3.0339
Client 801: 3.6898
Client 1: 3.3936
Client 1856: 3.2142
Client 1006: 3.1504
Client 944: 2.8492
Client 1835: 4.1397
Client 1756: 3.2963
Client 1132: 3.6199
Client 1887: 3.4374
Client 564: 2.8937
Client 1826: 3.5793
Client 1466: 3.1835
Client 822: 3.2695
Client 1017: 3.1395
Client 299: 3.3937
Client 1582: 3.5604
Client 774: 3.6789
Client 975: 3.9732
Client 653: 3.6869
Client 1885: 3.5477
Client 107: 3.3776
Client 1868: 3.4790
Client 617: 3.4168
Client 508: 2.8742
Client 434: 3.3321
Client 1320: 3.4668
Client 1576: 3.1991
Client 1332: 3.6253
Client 1099: 3.4708
Client 1167: 3.6021
Client 1616: 3.0358
Client 108: 4.0300
Client 181: 3.1094
Client 859: 3.6320
Client 890: 3.5545
Client 1861: 3.0250
Client 832: 2.8207
Client 556: 3.7337
Client 1091: 3.2443
Client 1927: 3.1442
Client 405: 3.9363
Client 1571: 3.9086
Client 560: 3.1225
Client 813: 3.6359
Client 1743: 3.5591
Client 472: 3.4738
Client 885: 3.6881
Round avg loss: 3.4380 (Best: 3.4380)

--- Round 19/20 ---
Client 421: 3.4452
Client 1104: 3.4773
Client 1785: 3.2212
Client 449: 3.6545
Client 1260: 3.6815
Client 1049: 3.3751
Client 1693: 3.9119
Client 1181: 3.2396
Client 860: 3.5218
Client 310: 3.0042
Client 1309: 3.7112
Client 1917: 3.6849
Client 668: 3.3497
Client 404: 3.6390
Client 330: 3.5617
Client 1398: 3.3024
Client 941: 3.7400
Client 1795: 4.0988
Client 415: 3.8953
Client 119: 3.7251
Client 972: 2.8939
Client 1406: 3.7389
Client 715: 3.9609
Client 1372: 3.8964
Client 354: 3.6234
Client 1743: 3.4474
Client 627: 3.9008
Client 1319: 3.8423
Client 1831: 3.4531
Client 578: 3.5646
Client 1797: 3.7208
Client 1161: 3.6723
Client 1777: 3.3212
Client 672: 3.4103
Client 447: 2.8383
Client 1843: 3.0329
Client 940: 3.3214
Client 1872: 3.3101
Client 1371: 4.1015
Client 74: 3.6180
Client 351: 2.7088
Client 1177: 2.9969
Client 798: 3.7039
Client 920: 3.1464
Client 1572: 3.4244
Client 582: 3.6792
Client 1957: 3.2275
Client 1739: 3.7863
Client 302: 3.3342
Client 453: 3.6473
Client 1035: 3.4952
Client 647: 3.5041
Client 1015: 3.5269
Client 1750: 3.8639
Client 891: 3.9252
Client 1903: 3.2929
Client 31: 2.7784
Client 555: 3.4587
Client 1678: 3.0713
Client 1403: 3.4765
Client 1705: 3.9761
Client 1933: 3.7615
Client 768: 3.1015
Client 1788: 3.0807
Client 1543: 3.8634
Client 622: 3.6946
Client 1586: 3.5029
Client 43: 3.8169
Client 849: 2.9598
Client 1696: 3.9026
Client 258: 4.0414
Client 585: 3.5670
Client 464: 3.6201
Client 1321: 4.0276
Client 1926: 3.2518
Client 1857: 2.8925
Client 729: 4.3258
Client 1754: 3.6275
Client 1601: 3.0356
Client 397: 3.8779
Client 173: 3.3746
Client 1655: 2.4569
Client 1639: 3.0182
Client 1225: 3.5668
Client 558: 3.4046
Client 1176: 3.6733
Client 1358: 3.5418
Client 957: 3.1829
Client 593: 3.2758
Client 1714: 3.2890
Client 1499: 3.6114
Client 1592: 3.9572
Client 1435: 3.5248
Client 1353: 3.2870
Client 1349: 3.6349
Client 413: 3.3351
Client 1044: 3.4479
Client 855: 3.9460
Client 894: 3.4595
Client 1830: 3.7209
Round avg loss: 3.5059 (Best: 3.4380)

--- Round 20/20 ---
Client 48: 3.4486
Client 1292: 3.7733
Client 595: 3.7522
Client 205: 3.2123
Client 647: 3.2726
Client 206: 4.0901
Client 32: 3.1406
Client 1215: 3.6114
Client 1425: 3.8474
Client 277: 2.7490
Client 946: 3.8354
Client 152: 3.6009
Client 506: 2.6573
Client 927: 3.1003
Client 750: 3.4678
Client 592: 3.4810
Client 1202: 3.9463
Client 972: 2.7262
Client 1023: 3.6572
Client 990: 3.5686
Client 236: 3.9106
Client 1351: 3.6243
Client 138: 3.1830
Client 328: 3.9803
Client 102: 3.1256
Client 1903: 3.1314
Client 163: 3.7325
Client 186: 3.4196
Client 1636: 3.9619
Client 755: 2.9336
Client 842: 3.5529
Client 1587: 3.8653
Client 950: 3.7449
Client 184: 3.2935
Client 1190: 2.8783
Client 1999: 4.9910
Client 811: 3.6061
Client 542: 3.6289
Client 957: 3.0111
