Device: cuda
Configuration: {'dataset': 'cifar10', 'resnet_model': 'resnet18', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'imagenet', 'seed': 1, 'backbone_tag': 'resnet18', 'run_name': 'resnet18_2000C_5pct_seed1', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['cifar10', 'cifar100', 'tiny', 'whoi_plankton', 'eurosat', 'bone_marrow', 'wikiart_style'], 'tiny_root': '/home/daniela/mine/fedDINO/data/tiny_in_view', 'celeba_root': './celeba', 'device': device(type='cuda')}
Files already downloaded and verified
Files already downloaded and verified
Loading ResNet backbone (resnet18, weights=IMAGENET1K_V1)...
ResNet image feature dim: 512
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
[cifar10] Eval-only accuracy: 11.31%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 74.38%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 47.26%
Silhouette score: 0.044
Prototype accuracy: 64.39%

>>> Evaluating on 'cifar100' <<<
Files already downloaded and verified
Files already downloaded and verified
[cifar100] Linear split: 40000 train, 10000 val, 10000 test
Linear Epoch 5: Train Loss=2.5734, Val Acc=44.52%
Linear Epoch 10: Train Loss=2.1105, Val Acc=47.95%
Linear Epoch 15: Train Loss=1.9391, Val Acc=49.71%
Linear Epoch 20: Train Loss=1.8467, Val Acc=50.52%
Linear Epoch 25: Train Loss=1.7880, Val Acc=51.04%
Linear Epoch 30: Train Loss=1.7481, Val Acc=51.55%
Linear Epoch 35: Train Loss=1.7173, Val Acc=52.00%
Linear Epoch 40: Train Loss=1.6966, Val Acc=52.45%
Linear Epoch 45: Train Loss=1.6784, Val Acc=52.63%
Linear Epoch 50: Train Loss=1.6644, Val Acc=52.91%
[cifar100] Linear accuracy: 52.57% | Val accuracy: 52.91%
[cifar100] Eval-only accuracy: 0.98%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 48.17%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 22.46%
Silhouette score: 0.030
Prototype accuracy: 43.20%

>>> Evaluating on 'tiny' <<<
[tiny] Linear split: 80000 train, 20000 val, 10000 test
Linear Epoch 5: Train Loss=2.7348, Val Acc=45.11%
Linear Epoch 10: Train Loss=2.3443, Val Acc=48.05%
Linear Epoch 15: Train Loss=2.2161, Val Acc=49.25%
Linear Epoch 20: Train Loss=2.1537, Val Acc=50.02%
Linear Epoch 25: Train Loss=2.1173, Val Acc=50.37%
Linear Epoch 30: Train Loss=2.0948, Val Acc=50.74%
Linear Epoch 35: Train Loss=2.0798, Val Acc=50.94%
Linear Epoch 40: Train Loss=2.0686, Val Acc=50.97%
Linear Epoch 45: Train Loss=2.0608, Val Acc=51.25%
Linear Epoch 50: Train Loss=2.0547, Val Acc=51.23%
[tiny] Linear accuracy: 51.00% | Val accuracy: 51.25%
[tiny] Eval-only accuracy: 0.51%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 44.01%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 18.66%
Silhouette score: 0.023
Prototype accuracy: 44.53%

>>> Evaluating on 'whoi_plankton' <<<
[whoi_plankton] Linear split: 535844 train, 133962 val, 191375 test
[HFImageDataset] WARN: failed to decode row 317330 of nf-whoi/whoi-plankton (UnidentifiedImageError: cannot identify image file <_io.BytesIO object at 0x7e8a5cbc3560>); returning 1x1 black placeholder.
[HFImageDataset] WARN: failed to decode row 83436 of nf-whoi/whoi-plankton (UnidentifiedImageError: cannot identify image file <_io.BytesIO object at 0x7e8a47691e40>); returning 1x1 black placeholder.
Linear Epoch 5: Train Loss=0.8396, Val Acc=75.39%
Linear Epoch 10: Train Loss=0.8156, Val Acc=75.96%
Linear Epoch 15: Train Loss=0.8092, Val Acc=76.05%
Linear Epoch 20: Train Loss=0.8068, Val Acc=76.21%
Linear Epoch 25: Train Loss=0.8054, Val Acc=76.20%
Linear Epoch 30: Train Loss=0.8050, Val Acc=76.19%
Linear Epoch 35: Train Loss=0.8045, Val Acc=76.23%
Linear Epoch 40: Train Loss=0.8044, Val Acc=76.26%
Linear Epoch 45: Train Loss=0.8040, Val Acc=76.28%
Early stopping at epoch 47
[whoi_plankton] Linear accuracy: 76.33% | Val accuracy: 76.33%
[whoi_plankton] Eval-only accuracy: 0.07%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 81.35%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 11.61%
Silhouette score: 0.040
Prototype accuracy: 34.47%

>>> Evaluating on 'eurosat' <<<
[eurosat] Linear split: 12960 train, 3240 val, 5400 test
Linear Epoch 5: Train Loss=0.9649, Val Acc=81.73%
Linear Epoch 10: Train Loss=0.6575, Val Acc=82.96%
Linear Epoch 15: Train Loss=0.5457, Val Acc=84.07%
Linear Epoch 20: Train Loss=0.4866, Val Acc=84.63%
Linear Epoch 25: Train Loss=0.4503, Val Acc=85.37%
Linear Epoch 30: Train Loss=0.4238, Val Acc=85.90%
Linear Epoch 35: Train Loss=0.4042, Val Acc=85.96%
Linear Epoch 40: Train Loss=0.3888, Val Acc=86.39%
Linear Epoch 45: Train Loss=0.3772, Val Acc=86.79%
Linear Epoch 50: Train Loss=0.3673, Val Acc=87.25%
[eurosat] Linear accuracy: 87.26% | Val accuracy: 87.25%
[eurosat] Eval-only accuracy: 10.89%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 86.70%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 59.33%
Silhouette score: 0.103
Prototype accuracy: 78.37%

>>> Evaluating on 'bone_marrow' <<<
[bone_marrow] Linear split: 109674 train, 27419 val, 17135 test
[HFImageDataset] WARN: failed to decode row 83795 of ekim15/bone_marrow_cell_dataset (OSError: broken data stream when reading image file); returning 1x1 black placeholder.
Linear Epoch 5: Train Loss=1.6502, Val Acc=48.83%
Linear Epoch 10: Train Loss=1.5863, Val Acc=50.24%
Linear Epoch 15: Train Loss=1.5610, Val Acc=50.97%
Linear Epoch 20: Train Loss=1.5468, Val Acc=51.45%
Linear Epoch 25: Train Loss=1.5370, Val Acc=51.53%
Linear Epoch 30: Train Loss=1.5306, Val Acc=51.68%
Linear Epoch 35: Train Loss=1.5258, Val Acc=51.97%
Linear Epoch 40: Train Loss=1.5215, Val Acc=51.89%
Linear Epoch 45: Train Loss=1.5191, Val Acc=52.16%
Linear Epoch 50: Train Loss=1.5163, Val Acc=52.17%
[bone_marrow] Linear accuracy: 52.66% | Val accuracy: 52.20%
[bone_marrow] Eval-only accuracy: 1.47%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 48.60%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 15.95%
Silhouette score: 0.033
Prototype accuracy: 30.55%

>>> Evaluating on 'wikiart_style' <<<
[wikiart_style] Linear split: 52124 train, 13031 val, 16289 test
Linear Epoch 5: Train Loss=2.2180, Val Acc=31.58%
Linear Epoch 10: Train Loss=2.1190, Val Acc=33.32%
Linear Epoch 15: Train Loss=2.0777, Val Acc=34.06%
Linear Epoch 20: Train Loss=2.0542, Val Acc=34.38%
Linear Epoch 25: Train Loss=2.0391, Val Acc=34.63%
Linear Epoch 30: Train Loss=2.0280, Val Acc=34.72%
Linear Epoch 35: Train Loss=2.0200, Val Acc=34.97%
Linear Epoch 40: Train Loss=2.0137, Val Acc=34.96%
Linear Epoch 45: Train Loss=2.0085, Val Acc=35.02%
Linear Epoch 50: Train Loss=2.0046, Val Acc=35.19%
[wikiart_style] Linear accuracy: 35.37% | Val accuracy: 35.43%
[wikiart_style] Eval-only accuracy: 4.14%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 37.19%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 12.41%
Silhouette score: 0.026
Prototype accuracy: 20.09%
Results saved to fl_results/fed_unsup_simclr_resnet18_cifar10_resnet18_2000C_5pct_seed1_20260527_011442.json
